marker,minimum_calls,analysis_role,country,site,time_group,n_calls,mean_year_ce,publication,h_U,h_H,h_T,h_HV,h_J,h_C,h_D,h_W,h_A,h_I,h_R,h_Other,h_F,h_K,h_N,h_G,h_M,p_U,p_H,p_T,p_HV,p_J,p_C,p_D,p_W,p_A,p_I,p_R,p_Other,p_F,p_K,p_N,p_G,p_M,h_Q,h_Basal/unresolved,h_E,h_L,p_Q,p_Basal/unresolved,p_E,p_L
mtDNA,3,stringent sensitivity,Turkmenistan,SITE0122,B2 2500-1801 BCE,44,-2070.5,STUDY012,0.3988620176087328,0.26111648393354675,0.337099931231621,0.45226701686664544,0.30151134457776363,0.0,0.0,0.3988620176087328,0.0,0.15075567228888181,0.30151134457776363,0.0,0.0,0.0,0.26111648393354675,0.0,0.15075567228888181,0.1590909090909091,0.06818181818181818,0.11363636363636363,0.20454545454545456,0.09090909090909091,0.0,0.0,0.1590909090909091,0.0,0.022727272727272728,0.09090909090909091,0.0,0.0,0.0,0.06818181818181818,0.0,0.022727272727272728,,,,,,,,
mtDNA,3,stringent sensitivity,Turkmenistan,SITE0124,B1 3500-2501 BCE,5,-3038.6,STUDY001|STUDY012,0.0,0.0,0.0,0.8944271909999159,0.0,0.0,0.0,0.0,0.0,0.4472135954999579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
mtDNA,3,stringent sensitivity,Turkmenistan,SITE0127,B1 3500-2501 BCE,3,-3500.0,STUDY012,0.5773502691896257,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
mtDNA,3,stringent sensitivity,Uzbekistan,SITE0130,B3 1800-901 BCE,13,-1520.6153846153845,STUDY012,0.2773500981126146,0.3922322702763681,0.3922322702763681,0.3922322702763681,0.2773500981126146,0.0,0.0,0.2773500981126146,0.0,0.0,0.3922322702763681,0.0,0.0,0.2773500981126146,0.2773500981126146,0.0,0.0,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.15384615384615385,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,,,,,,,,
mtDNA,3,stringent sensitivity,Uzbekistan,SITE0132,B3 1800-901 BCE,6,-1572.1666666666667,STUDY001|STUDY012,0.408248290463863,0.408248290463863,0.408248290463863,0.408248290463863,0.408248290463863,0.0,0.0,0.0,0.0,0.0,0.408248290463863,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
mtDNA,3,stringent sensitivity,Uzbekistan,SITE0134,B5 200 BCE-300 CE,21,-30.19047619047619,STUDY010,0.5345224838248488,0.4879500364742666,0.3086066999241838,0.0,0.0,0.0,0.3086066999241838,0.21821789023599236,0.0,0.0,0.0,0.3779644730092272,0.0,0.3086066999241838,0.0,0.0,0.0,0.2857142857142857,0.23809523809523808,0.09523809523809523,0.0,0.0,0.0,0.09523809523809523,0.047619047619047616,0.0,0.0,0.0,0.14285714285714285,0.0,0.09523809523809523,0.0,0.0,0.0,,,,,,,,
mtDNA,3,stringent sensitivity,Uzbekistan,SITE0135,B2 2500-1801 BCE,13,-1859.4615384615386,STUDY001|STUDY012,0.4803844614152614,0.2773500981126146,0.0,0.4803844614152614,0.3922322702763681,0.0,0.0,0.3922322702763681,0.0,0.2773500981126146,0.0,0.0,0.0,0.2773500981126146,0.0,0.0,0.0,0.23076923076923078,0.07692307692307693,0.0,0.23076923076923078,0.15384615384615385,0.0,0.0,0.15384615384615385,0.0,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,,,,,,,,
Y,1,archival-scope context,Kazakhstan,SITE0001,B4 900-201 BCE,3,-400.0,STUDY007,,,,,0.0,0.0,,,,,0.816496580927726,0.5773502691896257,,,0.0,,,,,,,0.0,0.0,,,,,0.6666666666666666,0.3333333333333333,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0001,B5 200 BCE-300 CE,1,160.0,STUDY007,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0002,B3 1800-901 BCE,1,-1734.0,STUDY012,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0003,B4 900-201 BCE,1,-727.0,STUDY007,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0004,B4 900-201 BCE,1,-671.0,STUDY009,,,,,1.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,1.0,0.0,,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0005,B6 301-650 CE,1,334.0,STUDY004,,,,,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.0,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0006,B3 1800-901 BCE,4,-1577.0,STUDY001|STUDY012,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0007,B7 651-1000 CE,1,959.0,STUDY004,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0008,B6 301-650 CE,1,323.0,STUDY004,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0009,B4 900-201 BCE,1,-637.0,STUDY007,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0010,B7 651-1000 CE,1,719.0,STUDY004,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0011,B4 900-201 BCE,2,-311.5,STUDY007|STUDY015,,,,,0.0,0.0,,,,,0.7071067811865476,0.0,,,0.0,,,,,,,0.0,0.0,,,,,0.5,0.0,,,0.0,,,0.7071067811865476,0.0,0.0,0.0,0.5,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0011,B5 200 BCE-300 CE,2,139.5,STUDY007,,,,,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.0,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0011,B6 301-650 CE,3,326.0,STUDY007,,,,,0.0,0.0,,,,,0.5773502691896257,0.0,,,0.0,,,,,,,0.0,0.0,,,,,0.3333333333333333,0.0,,,0.0,,,0.816496580927726,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0013,B5 200 BCE-300 CE,1,-173.0,STUDY007,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0014,B4 900-201 BCE,2,-515.0,STUDY004|STUDY007,,,,,0.0,0.0,,,,,0.7071067811865476,0.0,,,0.0,,,,,,,0.0,0.0,,,,,0.5,0.0,,,0.0,,,0.7071067811865476,0.0,0.0,0.0,0.5,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0015,B4 900-201 BCE,2,-496.0,STUDY007,,,,,0.0,0.7071067811865476,,,,,0.7071067811865476,0.0,,,0.0,,,,,,,0.0,0.5,,,,,0.5,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0018,B1 3500-2501 BCE,2,-3290.0,STUDY005,,,,,0.0,0.0,,,,,0.7071067811865476,0.0,,,0.7071067811865476,,,,,,,0.0,0.0,,,,,0.5,0.0,,,0.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0019,B6 301-650 CE,1,600.0,STUDY004,,,,,0.0,0.0,,,,,0.0,1.0,,,0.0,,,,,,,0.0,0.0,,,,,0.0,1.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0019,B7 651-1000 CE,3,936.0,STUDY004,,,,,1.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,1.0,0.0,,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0019,B8 1001-1500 CE,1,1067.0,STUDY004,,,,,1.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,1.0,0.0,,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0021,B4 900-201 BCE,1,-604.0,STUDY012,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0022,B4 900-201 BCE,1,-450.0,STUDY007,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0023,B3 1800-901 BCE,1,-1718.0,STUDY012,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0024,B4 900-201 BCE,1,-662.0,STUDY007,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0025,B3 1800-901 BCE,1,-1734.0,STUDY012,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0025,B5 200 BCE-300 CE,1,227.0,STUDY012,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0026,B6 301-650 CE,1,354.0,STUDY004,,,,,0.0,0.0,,,,,0.0,0.0,,,1.0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0029,B7 651-1000 CE,1,691.0,STUDY004,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0031,B6 301-650 CE,1,442.0,STUDY004,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0032,B7 651-1000 CE,1,705.0,STUDY004,,,,,1.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,1.0,0.0,,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0033,B4 900-201 BCE,1,-653.0,STUDY015,,,,,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.0,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0035,B3 1800-901 BCE,2,-1678.5,STUDY012,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0036,B2 2500-1801 BCE,1,-2092.0,STUDY012,,,,,0.0,1.0,,,,,0.0,0.0,,,0.0,,,,,,,0.0,1.0,,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0037,B1 3500-2501 BCE,1,-2940.0,STUDY005,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0038,B3 1800-901 BCE,3,-1704.3333333333333,STUDY012,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0039,B7 651-1000 CE,2,770.5,STUDY007,,,,,0.7071067811865476,0.0,,,,,0.7071067811865476,0.0,,,0.0,,,,,,,0.5,0.0,,,,,0.5,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0040,B4 900-201 BCE,1,-600.0,STUDY007,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0041,B4 900-201 BCE,1,-347.0,STUDY007,,,,,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.0,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0042,B4 900-201 BCE,1,-600.0,STUDY007,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0043,B4 900-201 BCE,1,-607.0,STUDY007,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0044,B8 1001-1500 CE,2,1400.0,STUDY004,,,,,0.0,0.7071067811865476,,,,,0.7071067811865476,0.0,,,0.0,,,,,,,0.0,0.5,,,,,0.5,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0045,B4 900-201 BCE,1,-681.0,STUDY004,,,,,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0046,B4 900-201 BCE,1,-613.0,STUDY004,,,,,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.0,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0047,B4 900-201 BCE,1,-291.0,STUDY007,,,,,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.0,,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0048,B4 900-201 BCE,2,-552.0,STUDY007,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0049,B7 651-1000 CE,1,900.0,STUDY007,,,,,0.0,1.0,,,,,0.0,0.0,,,0.0,,,,,,,0.0,1.0,,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0050,B5 200 BCE-300 CE,1,185.0,STUDY004,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0051,B4 900-201 BCE,1,-350.0,STUDY007,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0052,B3 1800-901 BCE,2,-1520.0,STUDY012,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0053,B5 200 BCE-300 CE,1,51.0,STUDY004,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0054,B5 200 BCE-300 CE,1,262.0,STUDY004,,,,,0.0,0.0,,,,,0.0,1.0,,,0.0,,,,,,,0.0,0.0,,,,,0.0,1.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0056,B5 200 BCE-300 CE,3,283.3333333333333,STUDY004|STUDY007,,,,,0.5773502691896257,0.0,,,,,0.5773502691896257,0.5773502691896257,,,0.0,,,,,,,0.3333333333333333,0.0,,,,,0.3333333333333333,0.3333333333333333,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0056,B6 301-650 CE,2,318.5,STUDY007,,,,,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.7071067811865476,0.7071067811865476,0.0,0.0,0.5,0.5
Y,1,archival-scope context,Kazakhstan,SITE0058,B1 3500-2501 BCE,5,-2953.6,STUDY011|STUDY012,,,,,0.0,0.0,,,,,0.6324555320336759,0.0,,,0.0,,,,,,,0.0,0.0,,,,,0.4,0.0,,,0.0,,,0.7745966692414834,0.0,0.0,0.0,0.6,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0059,B6 301-650 CE,1,398.0,STUDY007,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0060,B4 900-201 BCE,1,-587.0,STUDY007,,,,,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.0,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0062,B3 1800-901 BCE,1,-1558.0,STUDY001,,,,,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.0,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0063,B4 900-201 BCE,1,-383.0,STUDY004,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0064,B4 900-201 BCE,1,-525.0,STUDY007,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0066,B8 1001-1500 CE,1,1110.0,STUDY004,,,,,0.0,1.0,,,,,0.0,0.0,,,0.0,,,,,,,0.0,1.0,,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0067,B3 1800-901 BCE,3,-1742.6666666666667,STUDY012,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0069,B4 900-201 BCE,1,-550.0,STUDY007,,,,,1.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,1.0,0.0,,,,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0070,B2 2500-1801 BCE,2,-2237.0,STUDY012,,,,,0.0,0.0,,,,,0.0,0.0,,,1.0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0073,B5 200 BCE-300 CE,1,2.0,STUDY004,,,,,0.0,0.0,,,,,0.0,1.0,,,0.0,,,,,,,0.0,0.0,,,,,0.0,1.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0074,B4 900-201 BCE,1,-603.0,STUDY004,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0075,B8 1001-1500 CE,1,1100.0,STUDY004,,,,,0.0,0.0,,,,,0.0,1.0,,,0.0,,,,,,,0.0,0.0,,,,,0.0,1.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0076,B4 900-201 BCE,2,-473.0,STUDY007|STUDY009,,,,,0.0,0.0,,,,,0.7071067811865476,0.0,,,0.0,,,,,,,0.0,0.0,,,,,0.5,0.0,,,0.0,,,0.0,0.7071067811865476,0.0,0.0,0.0,0.5,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0077,B4 900-201 BCE,1,-271.0,STUDY004,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0078,B3 1800-901 BCE,4,-1553.25,STUDY012,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0080,B3 1800-901 BCE,1,-1765.0,STUDY012,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0083,B4 900-201 BCE,1,-274.0,STUDY004,,,,,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.0,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0085,B3 1800-901 BCE,2,-1496.5,STUDY012,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0088,B2 2500-1801 BCE,1,-2235.0,STUDY003,,,,,0.0,0.0,,,,,0.0,0.0,,,1.0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0088,B4 900-201 BCE,1,-354.0,STUDY003,,,,,0.0,0.0,,,,,0.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.0,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0092,B7 651-1000 CE,2,887.0,STUDY004,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,,,,,0.0,0.0,,,,,1.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0094,B4 900-201 BCE,4,-627.75,STUDY004|STUDY007|STUDY009,,,,,0.0,0.5,,,,,0.8660254037844386,0.0,,,0.0,,,,,,,0.0,0.25,,,,,0.75,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0095,B3 1800-901 BCE,2,-1383.0,STUDY012,,,,,0.7071067811865476,0.0,,,,,0.7071067811865476,0.0,,,0.0,,,,,,,0.5,0.0,,,,,0.5,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Y,1,archival-scope context,Kazakhstan,SITE0099,B4 900-201 BCE,2,-306.0,STUDY004,,,,,0.0,0.0,,,,,0.7071067811865476,0.0,,,0.7071067811865476,,,,,,,0.0,0.0,,,,,0.5,0.0,,,0.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
